,price,predict_price,residuals
1666,3500000,2595328.0774472626,904671.9225527374
1667,1000000,960690.0601664083,39309.93983359169
1668,5500000,5138896.5362583995,361103.4637416005
1669,2990000,3686031.3400678067,-696031.3400678067
1670,4590000,4910325.044186213,-320325.04418621305
1671,5990000,5933498.607282947,56501.39271705318
1672,1290000,1034441.6147910291,255558.38520897087
1673,3590000,5200454.831125907,-1610454.8311259067
1674,5000000,5801952.20418683,-801952.2041868297
1675,2050000,1836107.1338691432,213892.8661308568
1676,3990000,3340005.722935223,649994.277064777
1677,4200000,4813829.461061991,-613829.4610619908
1678,2500000,3194848.0579369552,-694848.0579369552
1679,3490000,4671007.438444468,-1181007.4384444682
1680,1590000,2195313.1516345283,-605313.1516345283
1681,1100000,800342.9217141215,299657.0782858785
1682,2420000,1808476.2859639358,611523.7140360642
1683,5690000,4895607.940415314,794392.0595846856
1684,3500000,3915337.2858971963,-415337.28589719627
1685,6390000,5276469.9015013045,1113530.0984986955
1686,8500000,5877672.432046975,2622327.567953025
1687,1590000,1563913.4658057755,26086.534194224514
1688,6900000,6494077.000597411,405922.99940258916
1689,4170000,3499101.54889,670898.4511099998
1690,1950000,3803611.8441158766,-1853611.8441158766
1691,6900000,4149092.568681067,2750907.431318933
1692,6500000,5890777.564292333,609222.4357076669
1693,9800000,8841903.730553798,958096.2694462016
1694,7850000,8921422.893046495,-1071422.8930464946
1695,7200000,5935410.490562963,1264589.5094370367
1696,3300000,3363275.2179870307,-63275.217987030745
1697,3850000,3021552.68179717,828447.3182028299
1698,8150000,6696964.427779759,1453035.5722202407
1699,7500000,7501757.354835971,-1757.3548359712586
1700,8300000,6663394.817941121,1636605.1820588792
1701,7490000,6028648.362894553,1461351.6371054472
1702,2200000,2265592.566381662,-65592.56638166215
1703,3990000,3288074.1738522714,701925.8261477286
1704,1250000,2226114.7454849733,-976114.7454849733
1705,2890000,2872418.558560094,17581.441439906135
1706,3950000,4521930.653585664,-571930.653585664
1707,3800000,3333713.3376051364,466286.66239486355
1708,1150000,1235988.2364080502,-85988.23640805017
1709,3900000,3641965.0897891736,258034.91021082643
1710,4200000,3057306.2146750726,1142693.7853249274
1711,5096000,4552732.024948788,543267.9750512121
1712,2990000,3206741.942269178,-216741.9422691781
1713,1550000,2431830.2561744964,-881830.2561744964
1714,2000000,1608932.9646205744,391067.0353794256
1715,3487000,3732777.6297884313,-245777.62978843134
1716,1490000,2204688.9971253304,-714688.9971253304
1717,1900000,4573956.909412738,-2673956.909412738
1718,1190000,1511836.7012556884,-321836.70125568844
1719,7390000,6102435.023047828,1287564.976952172
1720,7990000,6156500.8950749235,1833499.1049250765
1721,1560000,1466125.420670838,93874.5793291619
1722,3400000,4640502.363970789,-1240502.3639707891
1723,2990000,4335310.714778851,-1345310.7147788508
1724,5100000,4462567.710671218,637432.2893287819
1725,5490000,4321091.19751523,1168908.8024847703
1726,1500000,1208812.3826649012,291187.6173350988
1727,2380000,2112710.751741411,267289.24825858884
1728,4200000,5549509.111761861,-1349509.1117618605
1729,6290000,5643364.442681524,646635.557318476
1730,2100000,1061226.154437554,1038773.8455624459
1731,5500000,5012787.175588487,487212.8244115133
1732,2990000,1851470.930954488,1138529.069045512
1733,3500000,2852542.6535626845,647457.3464373155
1734,3000000,2943853.9574191933,56146.04258080665
1735,1590000,1982439.2280235682,-392439.22802356817
1736,2250000,2398556.009240957,-148556.00924095698
1737,4500000,4891751.205198312,-391751.2051983122
1738,5800000,6419005.591042201,-619005.591042201
1739,2700000,3250177.4166006614,-550177.4166006614
1740,5500000,6408461.3520743055,-908461.3520743055
1741,5090000,5596371.051908199,-506371.05190819874
1742,4100000,4989407.711071468,-889407.711071468
1743,1440000,2757681.7564490773,-1317681.7564490773
1744,1950000,1287219.8431975301,662780.1568024699
1745,5000000,5618800.280625947,-618800.2806259468
1746,1650000,955317.576891643,694682.423108357
1747,1150000,1806835.0467277179,-656835.0467277179
1748,1670000,2750043.76637874,-1080043.7663787398
1749,6200000,6285320.694963773,-85320.69496377278
1750,3690000,4740509.677933168,-1050509.6779331677
1751,4600000,5389413.134323949,-789413.134323949
1752,2950000,3026519.5869922573,-76519.58699225727
1753,3300000,4339759.511075001,-1039759.5110750012
1754,1710000,2122179.0227162056,-412179.02271620557
1755,3750000,3658680.9492635196,91319.05073648039
1756,2350000,2016970.089324113,333029.910675887
1757,8500000,8919675.171107408,-419675.17110740766
1758,6900000,6410879.976922433,489120.0230775671
1759,1730000,2238200.228726712,-508200.22872671206
1760,2890000,1509933.7708156453,1380066.2291843547
1761,3300000,2314175.947657301,985824.0523426989
1762,3200000,5065735.423207363,-1865735.423207363
1763,3600000,3313384.3198170327,286615.68018296733
1764,5490000,6366667.814262574,-876667.8142625736
1765,5850000,5209022.265325176,640977.7346748244
1766,2700000,3135081.0061936677,-435081.00619366765
1767,4500000,4796177.969639552,-296177.9696395518
1768,8000000,5723156.116981112,2276843.8830188876
1769,2600000,3510360.92844831,-910360.9284483101
1770,1800000,1572989.7341535594,227010.26584644057
1771,1350000,1403693.4391535511,-53693.439153551124
1772,4000000,4444503.1474275105,-444503.14742751047
1773,5790000,4838641.871964173,951358.1280358266
1774,3500000,3644495.1046055444,-144495.10460554436
1775,2680000,1852021.9063330563,827978.0936669437
1776,2750000,3286748.8906205045,-536748.8906205045
1777,5500000,5905644.584691062,-405644.58469106164
1778,1620000,3118178.3801823948,-1498178.3801823948
1779,1690000,866597.4619694492,823402.5380305508
1780,2490000,3620754.8660832485,-1130754.8660832485
1781,4300000,3960340.751792716,339659.24820728414
1782,1900000,1598967.109187832,301032.8908121679
1783,5800000,7023841.419456168,-1223841.419456168
1784,7900000,5540627.844662442,2359372.155337558
1785,1350000,1353367.129383076,-3367.1293830759823
1786,3890000,3450488.421657809,439511.57834219094
1787,4550000,4114324.6763649387,435675.3236350613
1788,2700000,2591870.715793264,108129.2842067359
1789,1800000,1333008.715047313,466991.2849526871
1790,1850000,2664438.2993519874,-814438.2993519874
1791,1590000,1683464.2830208568,-93464.28302085679
1792,6600000,8791801.728483327,-2191801.7284833267
1793,2650000,3698187.2173700575,-1048187.2173700575
1794,4700000,5014827.481478384,-314827.48147838376
1795,4700000,5780060.522142763,-1080060.5221427632
1796,2420000,3414728.625390554,-994728.6253905538
1797,2590000,2371282.4318721686,218717.56812783144
1798,4270000,3735714.3766239425,534285.6233760575
1799,2990000,3333015.3717300845,-343015.37173008453
1800,4300000,5125883.376178933,-825883.3761789333
1801,7500000,7964953.936258844,-464953.9362588441
1802,4300000,3718578.4128768835,581421.5871231165
1803,1460000,1581898.2437365968,-121898.24373659678
1804,5600000,4547746.740579707,1052253.2594202934
1805,5890000,5709241.440409734,180758.5595902661
1806,3490000,2405992.940111041,1084007.059888959
1807,4690000,4560622.588593003,129377.41140699666
1808,2050000,2813911.039301143,-763911.039301143
1809,5489000,6294866.787820089,-805866.7878200887
1810,5100000,6198913.652646503,-1098913.6526465034
1811,2690000,3802426.0583129395,-1112426.0583129395
1812,6300000,6564088.935198552,-264088.935198552
1813,3100000,2470826.2142402865,629173.7857597135
1814,5590000,6022484.543579082,-432484.543579082
1815,5000000,5007414.041293387,-7414.041293387301
1816,6500000,6397084.875437892,102915.12456210796
1817,4200000,4106616.4418412885,93383.55815871153
1818,6390000,5169340.337368613,1220659.662631387
1819,2500000,2667922.623443662,-167922.6234436622
1820,2290000,2129694.0522498777,160305.9477501223
1821,1250000,1692650.9956173748,-442650.9956173748
1822,5190000,4568849.061341155,621150.9386588447
1823,1849000,1915558.472802869,-66558.47280286904
1824,4390000,5134391.569001107,-744391.5690011065
1825,9800000,7386604.617905608,2413395.3820943916
1826,1990000,1648342.3947516428,341657.60524835717
1827,2200000,3065122.779210098,-865122.7792100981
1828,4800000,5686708.5419190405,-886708.5419190405
1829,4850000,4468794.28469024,381205.7153097596
1830,1580000,1032773.9452619995,547226.0547380005
1831,2100000,1704442.5313575668,395557.4686424332
1832,4500000,3597352.8095301,902647.1904699001
1833,6990000,6841219.715940031,148780.28405996878
1834,1690000,1435472.462867991,254527.53713200893
1835,3390000,3932978.791198073,-542978.791198073
1836,8500000,5560768.627897107,2939231.372102893
1837,1850000,1812554.7588363318,37445.24116366822
1838,3400000,3152884.2003212925,247115.7996787075
1839,3500000,4188756.6716714185,-688756.6716714185
1840,5200000,5520040.711712908,-320040.711712908
1841,2900000,2943775.8154565915,-43775.81545659155
1842,6800000,7128058.5662199585,-328058.5662199585
1843,1500000,1820854.8877398744,-320854.8877398744
1844,3800000,3431224.185128618,368775.81487138197
1845,6500000,5393664.792314266,1106335.2076857341
1846,2390000,1695681.3434445877,694318.6565554123
1847,5000000,6049088.454229227,-1049088.4542292273
1848,1090000,1176625.1305050692,-86625.13050506916
1849,1590000,2452971.618459693,-862971.6184596932
1850,1600000,2221265.9277870804,-621265.9277870804
1851,1630000,2169054.6401493344,-539054.6401493344
1852,3990000,5406558.424937756,-1416558.4249377558
1853,5900000,6260259.591925892,-360259.59192589205
1854,1350000,1230990.4641556554,119009.53584434465
1855,1890000,2184040.5636969386,-294040.56369693857
1856,1390000,1690072.0946397604,-300072.09463976044
1857,3800000,3351832.923916407,448167.07608359307
1858,8500000,5609348.179239393,2890651.820760607
1859,1350000,1664408.1632909141,-314408.16329091415
1860,2490000,3008974.3675030246,-518974.36750302464
1861,6500000,5897923.8938088,602076.1061912002
1862,8300000,7056315.4625572795,1243684.5374427205
1863,4000000,3654841.1316071106,345158.8683928894
1864,2890000,2600126.3841025643,289873.6158974357
1865,1430000,1689411.4615568994,-259411.46155689936
1866,2600000,2177738.185407914,422261.8145920858
1867,7400000,6677350.543931047,722649.4560689526
1868,2000000,1083707.1412144667,916292.8587855333
1869,1990000,1968688.6534600276,21311.34653997235
1870,1890000,2189049.953228061,-299049.9532280611
1871,3890000,4481003.284205204,-591003.2842052039
1872,4380000,4294881.155440185,85118.84455981478
1873,5200000,4791154.549171885,408845.45082811546
1874,5590000,5972348.81832352,-382348.81832352
1875,3000000,3393386.657895728,-393386.657895728
1876,3500000,3784600.21579031,-284600.21579030994
1877,1690000,1895659.0593131352,-205659.05931313522
1878,2900000,3296086.1952371877,-396086.19523718767
1879,4990000,9095284.926959537,-4105284.926959537
1880,4500000,4177277.240115868,322722.7598841321
1881,1299000,1311877.936419947,-12877.936419947073
1882,1700000,1704673.7153861541,-4673.71538615413
1883,2290000,2147389.7150948886,142610.28490511142
1884,6650000,6984542.034611604,-334542.0346116042
1885,2250000,3060060.539271971,-810060.5392719712
1886,3800000,3182679.4404083733,617320.5595916267
1887,2490000,3095680.6995852822,-605680.6995852822
1888,2750000,3015109.9167986726,-265109.91679867264
1889,4650000,6614938.243809602,-1964938.2438096022
1890,1000000,1259746.4842120698,-259746.48421206977
1891,4500000,5844460.721782053,-1344460.721782053
1892,5300000,5929875.556703894,-629875.5567038944
1893,2090000,2600573.7051383844,-510573.70513838436
1894,3400000,3221431.246741038,178568.75325896218
1895,1590000,1719661.2531965226,-129661.2531965226
1896,4950000,6264908.835545066,-1314908.8355450658
1897,5990000,5589818.485610369,400181.51438963134
1898,3550000,4056201.6677733157,-506201.6677733157
1899,3300000,4780689.726877412,-1480689.7268774118
1900,1390000,2121149.881014645,-731149.8810146451
1901,6750000,6785303.102058697,-35303.10205869656
1902,1290000,962519.2365012337,327480.76349876635
1903,3700000,4710240.965066581,-1010240.965066581
1904,3490000,2956217.949895324,533782.0501046758
1905,6500000,4899671.931004586,1600328.0689954143
1906,6500000,6007963.219149827,492036.780850173
1907,5350000,2986769.039866294,2363230.960133706
1908,2290000,1177362.7465962823,1112637.2534037177
1909,2590000,3062787.8902990837,-472787.89029908367
1910,1700000,2283029.470472728,-583029.4704727279
1911,3990000,3907574.9904213324,82425.00957866758
1912,4200000,3629966.318298309,570033.6817016909
1913,900000,1240763.7386832405,-340763.7386832405
1914,4590000,4965496.900889173,-375496.90088917315
1915,3138000,4025052.3232534416,-887052.3232534416
1916,6500000,5965393.440657024,534606.5593429757
1917,2650000,2263107.0790880127,386892.9209119873
1918,3350000,3263909.2438386446,86090.75616135541
1919,1350000,2415474.786289688,-1065474.7862896882
1920,2390000,2925206.7348243315,-535206.7348243315
1921,3400000,3490423.0360166775,-90423.0360166775
1922,5700000,6192942.603521652,-492942.6035216516
1923,3190000,2752308.604896226,437691.39510377403
1924,2750000,4261397.800842089,-1511397.8008420886
1925,8990000,6042315.745687314,2947684.2543126857
1926,7500000,6024690.080564617,1475309.9194353828
1927,2650000,2566866.2815223075,83133.71847769246
1928,1980000,3315493.2708748337,-1335493.2708748337
1929,5500000,4417421.576146125,1082578.4238538751
1930,2590000,2286900.6798966248,303099.32010337524
1931,1950000,2513912.7875946304,-563912.7875946304
1932,1450000,2040976.2284364123,-590976.2284364123
1933,2500000,1556492.3786298176,943507.6213701824
1934,4500000,4614055.767740926,-114055.76774092577
1935,1500000,2101985.1924158037,-601985.1924158037
1936,1890000,2526108.850631344,-636108.8506313441
1937,4450000,4249030.090978078,200969.9090219224
1938,1700000,2004039.3887878833,-304039.38878788333
1939,4100000,4244297.18431415,-144297.18431415036
1940,1500000,953039.2081277994,546960.7918722006
1941,3500000,3770154.245087113,-270154.24508711323
1942,2650000,5508091.664417012,-2858091.6644170117
1943,1900000,2805577.4593635947,-905577.4593635947
1944,3700000,4917066.709525958,-1217066.7095259577
1945,6490000,6522851.927087952,-32851.92708795238
1946,4800000,6657072.219825146,-1857072.2198251458
1947,4600000,5475954.578424143,-875954.5784241427
1948,1550000,1297683.7698316565,252316.23016834352
1949,8700000,8245842.705217986,454157.29478201363
1950,1600000,3184753.3500534035,-1584753.3500534035
1951,1390000,1551684.3073027004,-161684.30730270036
1952,1620000,1733037.6240715217,-113037.62407152168
1953,6690000,6567468.037768311,122531.96223168913
1954,1900000,2441714.4552546237,-541714.4552546237
1955,2500000,3323169.043226052,-823169.0432260521
1956,3100000,1721629.7786367834,1378370.2213632166
1957,4400000,5989310.448850418,-1589310.4488504184
1958,2500000,3884048.906465303,-1384048.9064653032
1959,1699500,1944874.5157120526,-245374.51571205258
1960,2190000,3362608.9252759023,-1172608.9252759023
1961,2900000,3647533.057383159,-747533.0573831592
1962,1850000,1987981.5645754728,-137981.56457547285
1963,3790000,3005555.5121427104,784444.4878572896
1964,4990000,6047396.132725199,-1057396.1327251988
1965,2850000,2783564.98373988,66435.01626012009
1966,4690000,5922286.883009759,-1232286.8830097588
1967,4250000,4246055.674151072,3944.3258489277214
1968,6620000,7012493.13026585,-392493.13026584964
1969,2290000,2038169.348650789,251830.6513492111
1970,2690000,3623492.2029183814,-933492.2029183814
1971,6670000,5088654.554078707,1581345.4459212935
1972,5150000,6893372.604254558,-1743372.6042545578
1973,1600000,1008255.6296459464,591744.3703540536
1974,3290000,3334234.2649712153,-44234.26497121528
1975,1850000,1914215.969735182,-64215.96973518189
1976,7800000,7491433.643587151,308566.3564128494
1977,3125000,3041880.262311036,83119.73768896423
1978,3500000,5877049.346205729,-2377049.346205729
1979,1650000,2795868.669136837,-1145868.6691368371
1980,7800000,5515633.636222835,2284366.3637771653
1981,4500000,4176286.4362108465,323713.5637891535
1982,6500000,6534351.534120425,-34351.53412042465
1983,5123000,3794057.7246568734,1328942.2753431266
1984,3870000,4361245.179786124,-491245.17978612427
1985,3800000,3299735.8483339697,500264.1516660303
1986,2300000,2169977.191134301,130022.80886569899
1987,7800000,9369772.636080358,-1569772.6360803582
1988,5100000,3580288.4964709273,1519711.5035290727
1989,1950000,2097079.7959267888,-147079.79592678882
1990,2450000,3153968.5663538408,-703968.5663538408
1991,3300000,4229592.762937432,-929592.7629374322
1992,3850000,5160870.4366121,-1310870.4366121003
1993,3900000,5274497.235389447,-1374497.2353894468
1994,2250000,2100181.655637552,149818.34436244797
1995,929000,829024.5868228767,99975.4131771233
1996,1800000,1937010.9398755236,-137010.93987552356
1997,3990000,3867596.0285069067,122403.9714930933
1998,6200000,6815979.13675215,-615979.13675215
1999,2190000,2234275.05450005,-44275.05450004991
2000,3910000,3986111.569259352,-76111.56925935205
2001,1350000,2136016.7611520635,-786016.7611520635
2002,4400000,4377462.914777852,22537.085222148336
2003,2590000,2439642.2935895966,150357.70641040336
2004,5900000,4913169.013392128,986830.986607872
2005,4990000,5902171.246000796,-912171.2460007956
2006,2100000,2084569.9167222837,15430.083277716301
2007,3750000,4135924.430160907,-385924.4301609071
2008,6350000,6674757.857023663,-324757.8570236629
2009,6190000,4862411.767088081,1327588.2329119192
2010,2600000,2719448.574612315,-119448.57461231481
2011,5950000,5902492.467320659,47507.5326793408
2012,3590000,3301695.5128936637,288304.4871063363
2013,2590000,2276129.825043073,313870.1749569271
2014,1350000,1327349.4890248477,22650.510975152254
2015,1299000,1520943.6569595062,-221943.65695950622
2016,1590000,1759536.0316176908,-169536.0316176908
2017,4100000,4107060.884518725,-7060.884518724866
2018,3000000,4606534.759897633,-1606534.7598976335
2019,5600000,6190231.83070152,-590231.8307015197
2020,4700000,3725925.1505972547,974074.8494027453
2021,3350000,4812623.130234944,-1462623.1302349437
2022,6350000,6998597.653959795,-648597.6539597949
2023,4600000,3908021.203355845,691978.7966441549
2024,4990000,5881051.447583332,-891051.4475833317
2025,7190000,5081066.880926057,2108933.1190739432
2026,5300000,4891827.244694489,408172.75530551095
2027,5600000,6217562.246175027,-617562.2461750275
2028,5500000,4294229.45406791,1205770.54593209
2029,1120000,949570.6404624153,170429.3595375847
2030,1100000,1411619.008461914,-311619.008461914
2031,3900000,4587493.1608047355,-687493.1608047355
2032,4800000,3316770.2682690145,1483229.7317309855
2033,2650000,2229687.944691398,420312.0553086018
2034,8000000,6857826.047753784,1142173.9522462161
2035,8600000,7359013.496738612,1240986.5032613883
2036,3900000,4336830.577219347,-436830.57721934654
2037,3200000,3161540.0265847202,38459.97341527976
2038,6900000,5346565.461452655,1553434.5385473454
2039,3090000,2181042.723672824,908957.276327176
2040,2500000,4427043.963156591,-1927043.9631565912
2041,5900000,8197010.53303746,-2297010.5330374604
2042,1600000,1831194.3961177832,-231194.39611778315
2043,2900000,2470494.3229771387,429505.6770228613
2044,9780000,6411480.049529619,3368519.9504703814
2045,2800000,3473976.267419886,-673976.2674198858
2046,8200000,6040394.712438413,2159605.287561587
2047,1930000,2152510.3995605065,-222510.39956050646
2048,2490000,3741394.063676144,-1251394.063676144
2049,8790000,9086398.938428748,-296398.9384287484
2050,1890000,2679032.867115536,-789032.8671155358
2051,4200000,4697084.372776411,-497084.37277641054
2052,1100000,1477497.0572936311,-377497.05729363114
2053,3300000,3836949.7652862538,-536949.7652862538
2054,7000000,6366822.853200599,633177.1467994014
2055,2690000,5249437.0901336055,-2559437.0901336055
2056,3400000,3377387.6419435935,22612.35805640649
2057,2360000,2365982.239850575,-5982.239850575104
2058,1650000,1600109.554280621,49890.445719379
2059,1950000,2615113.2012702907,-665113.2012702907
2060,2699000,4578851.063331591,-1879851.063331591
2061,2400000,3771166.843454685,-1371166.843454685
2062,6350000,4985111.467835546,1364888.5321644545
2063,2290000,3222150.185070239,-932150.185070239
2064,3990000,7233980.110986273,-3243980.110986273
2065,5600000,5093599.136839692,506400.86316030845
2066,3500000,6133334.912999206,-2633334.912999206
2067,5950000,5584737.505300009,365262.4946999913
2068,3490000,3900087.154464661,-410087.15446466114
2069,4600000,4861062.189656064,-261062.1896560639
2070,3300000,4246923.965558577,-946923.9655585773
2071,7700000,6633910.937276321,1066089.0627236785
2072,7490000,7590978.278195879,-100978.27819587942
2073,4500000,6188629.475307281,-1688629.4753072811
2074,5890000,5881741.7513787085,8258.248621291481
2075,3390000,2134306.3108930327,1255693.6891069673
2076,5140000,3880636.491367478,1259363.508632522
2077,1340000,830805.8603306552,509194.13966934476
2078,2900000,3196144.03252069,-296144.03252069
2079,6950000,7371765.385464205,-421765.3854642054
2080,4190000,5145556.361043434,-955556.3610434337
2081,4200000,4270757.975671498,-70757.9756714981
2082,1700000,2241171.1227616007,-541171.1227616007
2083,3650000,3285515.8834013864,364484.11659861356
2084,1390000,1655223.0915675145,-265223.09156751446
2085,9390000,8220955.14426102,1169044.8557389798
2086,2850000,2074218.231397396,775781.768602604
2087,2290000,3018936.4378064303,-728936.4378064303
2088,4500000,3915334.2738147154,584665.7261852846
2089,4750000,5790091.612271505,-1040091.6122715054
2090,3900000,3407545.014800391,492454.98519960884
2091,5900000,4364855.078148106,1535144.921851894
2092,1780000,1579324.8777304916,200675.12226950843
2093,8500000,5815919.388585853,2684080.6114141466
2094,2700000,2653783.262522392,46216.737477608025
2095,2750000,3810858.961078694,-1060858.961078694
2096,5800000,6292832.382754304,-492832.38275430445
2097,3500000,4500245.318571517,-1000245.3185715172
2098,3200000,3954191.0711891083,-754191.0711891083
2099,2450000,2986380.48701962,-536380.4870196199
2100,1350000,1991577.3220482264,-641577.3220482264
2101,3400000,5737478.8670251295,-2337478.8670251295
2102,4200000,4534155.380259714,-334155.3802597141
2103,6300000,5687500.158515795,612499.8414842049
2104,6400000,6112721.811433041,287278.18856695946
2105,4900000,4902662.985486693,-2662.985486692749
2106,1750000,1979853.1502882037,-229853.15028820373
2107,1590000,1505924.9342497243,84075.06575027574
2108,1500000,2356751.0092746317,-856751.0092746317
2109,4500000,4130122.56844325,369877.4315567501
2110,5990000,5808392.222432542,181607.77756745834
2111,2200000,3583426.1824832316,-1383426.1824832316
2112,4000000,5157902.956518022,-1157902.9565180223
2113,2750000,2387388.370657848,362611.6293421518
2114,4330000,5804504.739150033,-1474504.7391500333
2115,2450000,3794212.64020251,-1344212.6402025102
2116,7000000,6746760.071503543,253239.9284964567
2117,1990000,3567249.6041755825,-1577249.6041755825
2118,5190000,5140165.2242580075,49834.77574199252
2119,4900000,4889952.502110261,10047.497889739461
2120,1500000,2436687.818071181,-936687.818071181
2121,2100000,1905376.998100957,194623.0018990431
2122,3290000,3837100.5392306596,-547100.5392306596
2123,1690000,1507821.478969683,182178.52103031706
2124,5290000,5047104.48016869,242895.51983131003
2125,8900000,6897889.969849001,2002110.0301509993
2126,2999000,4583745.196296311,-1584745.196296311
2127,5500000,4669670.7433603145,830329.2566396855
2128,7890000,7210167.727725937,679832.272274063
2129,8500000,4770927.583524689,3729072.416475311
2130,8280000,6975820.497898958,1304179.5021010423
2131,2700000,4064104.7696122443,-1364104.7696122443
2132,6600000,5318279.070098827,1281720.9299011733
2133,4687000,3870298.5699450923,816701.4300549077
2134,2400000,1985986.1455389513,414013.85446104873
2135,1300000,885589.928283426,414410.071716574
2136,1690000,3030755.880703996,-1340755.880703996
2137,1790000,2199986.788291055,-409986.7882910548
2138,1390000,1196560.1580457445,193439.84195425548
2139,3000000,4642892.493169706,-1642892.4931697063
2140,5800000,5316638.948402985,483361.051597015
2141,6550000,7535763.869150604,-985763.8691506041
2142,4850000,5535530.72890605,-685530.7289060503
2143,4200000,4697811.829917789,-497811.82991778944
2144,6900000,7875726.401531677,-975726.4015316768
2145,4702800,4898018.790472752,-195218.79047275241
2146,6390000,5804504.726311727,585495.2736882726
2147,5640000,4571620.991976928,1068379.008023072
2148,9190000,6017732.354452555,3172267.645547445
2149,2790000,4445589.731455936,-1655589.731455936
2150,1720000,1224567.8694758005,495432.13052419946
2151,6500000,6309379.789280028,190620.21071997192
2152,5700000,5483214.310219324,216785.6897806758
2153,4700000,4663688.383357106,36311.61664289422
2154,4220000,5733746.907951432,-1513746.9079514323
2155,3000000,3506532.574498825,-506532.5744988248
2156,3990000,4233815.493650008,-243815.493650008
2157,2990000,4137276.20578498,-1147276.2057849802
2158,5300000,5176081.28505262,123918.71494738013
2159,3250000,4824572.237840747,-1574572.2378407475
2160,5200000,6133965.405554651,-933965.4055546513
2161,6900000,7322631.940203237,-422631.94020323735
2162,1590000,2563932.64716023,-973932.6471602302
2163,2900000,4416886.548070683,-1516886.5480706831
2164,3200000,2867580.0147616398,332419.98523836024
2165,6500000,6248877.660143363,251122.3398566367
2166,1850000,2250434.6042756448,-400434.60427564476
2167,2850000,3107514.461806912,-257514.46180691198
2168,6200000,6148081.529411419,51918.470588580705
2169,4180000,3818372.4911903003,361627.5088096997
2170,1399000,2461130.213280203,-1062130.2132802028
2171,9250000,6393822.887184008,2856177.112815992
2172,2899999,2199968.2296405155,700030.7703594845
2173,3000000,1830821.5607214198,1169178.4392785802
2174,3800000,5737513.2459619,-1937513.2459618999
2175,7000000,6866525.030710488,133474.96928951237
2176,5600000,5505414.268836853,94585.7311631469
2177,3750000,3866328.753508511,-116328.753508511
2178,3500000,6650996.119724737,-3150996.1197247365
2179,2550000,2433781.1890236484,116218.81097635161
2180,2290000,2622750.8986343713,-332750.89863437135
2181,6200000,6839438.31823161,-639438.3182316096
2182,4900000,4183375.448146522,716624.551853478
2183,4900000,5829894.14297622,-929894.1429762198
2184,2690000,2701097.991699666,-11097.991699665785
2185,3190000,3628489.6645952417,-438489.66459524166
2186,4650000,5993183.794678819,-1343183.7946788194
2187,1290000,2088658.3008927694,-798658.3008927694
2188,3000000,3089416.5125165572,-89416.51251655724
2189,3500000,5132046.341872017,-1632046.341872017
2190,3200000,4396503.689046026,-1196503.6890460262
2191,1390000,1521674.124362926,-131674.124362926
2192,5300000,6173736.152567833,-873736.1525678327
2193,6580000,3686389.816095054,2893610.183904946
2194,2690000,2375626.115297244,314373.88470275607
2195,1250000,958517.0652604168,291482.9347395832
2196,1750000,2743030.379724834,-993030.3797248341
2197,1500000,1662784.6464499505,-162784.64644995052
2198,1940000,1394117.8738257634,545882.1261742366
2199,1250000,1218508.3114673914,31491.68853260856
2200,1990000,2319890.5336762387,-329890.53367623873
2201,2050000,2637551.738861352,-587551.7388613522
2202,3790000,3983837.455359963,-193837.45535996277
2203,1190000,945183.2359061409,244816.76409385912
2204,2700000,4444349.496990792,-1744349.4969907925
2205,2590000,2422334.6600830397,167665.33991696034
2206,7500000,6601387.7700629,898612.2299370999
2207,3277000,2869074.0565633476,407925.9434366524
2208,5100000,5888053.649336367,-788053.6493363669
2209,4790000,6788859.884093392,-1998859.8840933917
2210,2100000,1190120.8808417907,909879.1191582093
2211,2290000,3018933.1522839693,-728933.1522839693
2212,5190000,4413908.056334428,776091.9436655724
2213,1250000,893267.5060758526,356732.49392414745
2214,2290000,2329065.5521305855,-39065.552130585536
2215,3600000,4033808.725764269,-433808.725764269
2216,3500000,2672360.687075613,827639.3129243869
2217,1790000,1370608.9877387015,419391.0122612985
2218,2500000,2802283.7219656287,-302283.7219656287
2219,1690000,1643338.9578904472,46661.04210955277
2220,2890000,2876376.883810712,13623.116189287975
2221,6500000,5526541.317251935,973458.6827480653
2222,6200000,4531331.710132189,1668668.289867811
2223,1590000,1246421.3367225947,343578.6632774053
2224,3350000,2850205.244023757,499794.75597624294
2225,6500000,5995781.176834214,504218.82316578645
2226,7500000,5884579.644949838,1615420.3550501624
2227,2400000,2967012.214778114,-567012.2147781141
2228,2990000,3360571.5502730254,-370571.5502730254
2229,4350000,5330297.10342368,-980297.1034236802
2230,1750000,1530552.1395425042,219447.8604574958
2231,1490000,1469259.5040862756,20740.495913724415
2232,9100000,7429652.975039615,1670347.0249603847
2233,3590000,5073393.197703092,-1483393.1977030924
2234,1599000,1848322.235396958,-249322.23539695796
2235,2900000,2802643.0098619834,97356.99013801664
2236,1690000,2466707.909595754,-776707.909595754
2237,2300000,3448301.008122295,-1148301.0081222951
2238,7800000,7829454.57302736,-29454.573027360253
2239,9000000,6986776.609976131,2013223.3900238695
2240,7300000,7311655.5092809675,-11655.509280967526
2241,1690000,2138184.4471021183,-448184.4471021183
2242,1650000,2805031.510578729,-1155031.5105787292
2243,1660000,1643997.4298679354,16002.570132064633
2244,2900000,2759572.3203419596,140427.6796580404
2245,2890000,2868593.715780927,21406.28421907313
2246,4500000,3717423.727741996,782576.2722580042
